,A_feat-3-useful,A_feat-1-useful,A_feat-2-useful,A_feat-4-useful,A_feat-5-useful,A_feat-18-repeated,A_feat-14-repeated,A_feat-12-repeated,A_feat-16-repeated,A_feat-13-repeated,A_feat-20-repeated,A_feat-19-repeated,A_feat-17-repeated,A_feat-15-repeated,A_feat-11-repeated,A_feat-8-redundant,A_feat-9-redundant,A_feat-7-redundant,A_feat-6-redundant
T1868,0.546546546547,0.507507507508,0.533533533534,0.52952952953,0.513513513514,0.487487487487,0.590590590591,0.508508508509,0.499499499499,0.592592592593,0.419419419419,0.482482482482,0.54954954955,0.516516516517,0.495495495495,0.395395395395,0.379379379379,0.488488488488,0.51951951952
T1869,0.493493493493,0.525525525526,0.550550550551,0.433433433433,0.462462462462,0.489489489489,0.594594594595,0.481481481481,0.46046046046,0.626626626627,0.459459459459,0.587587587588,0.557557557558,0.481481481481,0.496496496496,0.398398398398,0.452452452452,0.493493493493,0.479479479479
T1870,0.535535535536,0.439439439439,0.443443443443,0.408408408408,0.566566566567,0.469469469469,0.432432432432,0.50950950951,0.351351351351,0.604604604605,0.522522522523,0.513513513514,0.446446446446,0.545545545546,0.468468468468,0.488488488488,0.590590590591,0.488488488488,0.359359359359
T1871,0.57957957958,0.396396396396,0.571571571572,0.605605605606,0.603603603604,0.492492492492,0.366366366366,0.578578578579,0.428428428428,0.653653653654,0.38038038038,0.221221221221,0.387387387387,0.594594594595,0.513513513514,0.458458458458,0.269269269269,0.49049049049,0.457457457457
T1872,0.512512512513,0.495495495495,0.536536536537,0.536536536537,0.502502502503,0.488488488488,0.535535535536,0.498498498498,0.504504504505,0.551551551552,0.428428428428,0.448448448448,0.524524524525,0.508508508509,0.494494494494,0.442442442442,0.407407407407,0.482482482482,0.515515515516
T1873,0.556556556557,0.435435435435,0.498498498498,0.419419419419,0.401401401401,0.48048048048,0.413413413413,0.522522522523,0.498498498498,0.602602602603,0.527527527528,0.55955955956,0.43043043043,0.442442442442,0.484484484484,0.566566566567,0.593593593594,0.486486486486,0.508508508509
T1874,0.436436436436,0.397397397397,0.447447447447,0.593593593594,0.542542542543,0.471471471471,0.374374374374,0.444444444444,0.43043043043,0.305305305305,0.493493493493,0.282282282282,0.401401401401,0.544544544545,0.47047047047,0.625625625626,0.528528528529,0.463463463463,0.461461461461
T1875,0.41041041041,0.478478478478,0.469469469469,0.548548548549,0.503503503504,0.474474474474,0.499499499499,0.412412412412,0.467467467467,0.338338338338,0.485485485485,0.406406406406,0.497497497497,0.513513513514,0.475475475475,0.531531531532,0.504504504505,0.465465465465,0.487487487487
T1876,0.45045045045,0.41041041041,0.409409409409,0.645645645646,0.595595595596,0.466466466466,0.39039039039,0.451451451451,0.481481481481,0.214214214214,0.485485485485,0.2002002002,0.409409409409,0.56956956957,0.458458458458,0.615615615616,0.50950950951,0.456456456456,0.498498498498
T1877,0.541541541542,0.386386386386,0.453453453453,0.416416416416,0.622622622623,0.47047047047,0.354354354354,0.521521521522,0.224224224224,0.70970970971,0.492492492492,0.356356356356,0.394394394394,0.630630630631,0.47047047047,0.452452452452,0.518518518519,0.497497497497,0.263263263263
T1878,0.57957957958,0.53953953954,0.516516516517,0.597597597598,0.625625625626,0.485485485485,0.623623623624,0.552552552553,0.486486486486,0.603603603604,0.368368368368,0.378378378378,0.582582582583,0.583583583584,0.491491491491,0.312312312312,0.238238238238,0.488488488488,0.508508508509
T1879,0.46046046046,0.446446446446,0.515515515516,0.53953953954,0.551551551552,0.483483483483,0.425425425425,0.462462462462,0.424424424424,0.462462462462,0.45045045045,0.34034034034,0.452452452452,0.538538538539,0.488488488488,0.504504504505,0.424424424424,0.476476476476,0.453453453453
T1880,0.527527527528,0.457457457457,0.46046046046,0.387387387387,0.503503503504,0.473473473473,0.463463463463,0.515515515516,0.352352352352,0.63963963964,0.523523523524,0.573573573574,0.47047047047,0.513513513514,0.473473473473,0.484484484484,0.577577577578,0.492492492492,0.408408408408
T1881,0.520520520521,0.46046046046,0.534534534535,0.489489489489,0.532532532533,0.486486486486,0.454454454454,0.495495495495,0.406406406406,0.601601601602,0.446446446446,0.421421421421,0.466466466466,0.532532532533,0.493493493493,0.452452452452,0.413413413413,0.488488488488,0.444444444444
T1882,0.479479479479,0.433433433433,0.52952952953,0.482482482482,0.537537537538,0.485485485485,0.41041041041,0.472472472472,0.386386386386,0.554554554555,0.465465465465,0.387387387387,0.432432432432,0.534534534535,0.491491491491,0.496496496496,0.461461461461,0.485485485485,0.416416416416
T1883,0.481481481481,0.458458458458,0.435435435435,0.454454454454,0.402402402402,0.468468468468,0.458458458458,0.474474474474,0.503503503504,0.44044044044,0.581581581582,0.56956956957,0.467467467467,0.443443443443,0.464464464464,0.598598598599,0.664664664665,0.473473473473,0.524524524525
T1884,0.423423423423,0.475475475475,0.459459459459,0.462462462462,0.394394394394,0.472472472472,0.493493493493,0.425425425425,0.517517517518,0.378378378378,0.540540540541,0.563563563564,0.492492492492,0.438438438438,0.472472472472,0.593593593594,0.675675675676,0.469469469469,0.532532532533
T1885,0.455455455455,0.498498498498,0.445445445445,0.354354354354,0.594594594595,0.47047047047,0.540540540541,0.452452452452,0.257257257257,0.611611611612,0.508508508509,0.583583583584,0.526526526527,0.571571571572,0.467467467467,0.386386386386,0.555555555556,0.49049049049,0.312312312312
T1886,0.590590590591,0.552552552553,0.433433433433,0.524524524525,0.498498498498,0.466466466466,0.637637637638,0.576576576577,0.556556556557,0.54954954955,0.475475475475,0.587587587588,0.605605605606,0.504504504505,0.466466466466,0.441441441441,0.484484484484,0.484484484484,0.553553553554
T1887,0.55955955956,0.423423423423,0.522522522523,0.567567567568,0.548548548549,0.484484484484,0.399399399399,0.521521521522,0.448448448448,0.554554554555,0.435435435435,0.316316316316,0.415415415415,0.557557557558,0.489489489489,0.502502502503,0.4004004004,0.485485485485,0.472472472472
T1888,0.496496496496,0.464464464464,0.436436436436,0.434434434434,0.376376376376,0.469469469469,0.472472472472,0.485485485485,0.524524524525,0.466466466466,0.570570570571,0.608608608609,0.478478478478,0.427427427427,0.467467467467,0.637637637638,0.672672672673,0.476476476476,0.533533533534
T1889,0.618618618619,0.497497497497,0.564564564565,0.455455455455,0.525525525526,0.492492492492,0.53953953954,0.562562562563,0.439439439439,0.777777777778,0.428428428428,0.511511511512,0.526526526527,0.522522522523,0.503503503504,0.359359359359,0.357357357357,0.503503503504,0.463463463463
T1890,0.501501501502,0.498498498498,0.49049049049,0.573573573574,0.349349349349,0.48048048048,0.53953953954,0.488488488488,0.664664664665,0.348348348348,0.491491491491,0.522522522523,0.527527527528,0.385385385385,0.484484484484,0.594594594595,0.520520520521,0.465465465465,0.715715715716
T1891,0.466466466466,0.435435435435,0.44044044044,0.573573573574,0.43043043043,0.469469469469,0.408408408408,0.465465465465,0.564564564565,0.286286286286,0.524524524525,0.406406406406,0.434434434434,0.463463463463,0.468468468468,0.665665665666,0.603603603604,0.461461461461,0.561561561562
T1892,0.545545545546,0.527527527528,0.550550550551,0.425425425425,0.573573573574,0.489489489489,0.581581581582,0.51951951952,0.345345345345,0.855855855856,0.4004004004,0.533533533534,0.561561561562,0.561561561562,0.494494494494,0.268268268268,0.338338338338,0.501501501502,0.379379379379
T1893,0.54954954955,0.448448448448,0.434434434434,0.423423423423,0.535535535536,0.467467467467,0.435435435435,0.511511511512,0.359359359359,0.58958958959,0.530530530531,0.524524524525,0.452452452452,0.533533533534,0.461461461461,0.507507507508,0.587587587588,0.489489489489,0.392392392392
T1894,0.439439439439,0.439439439439,0.457457457457,0.630630630631,0.443443443443,0.471471471471,0.429429429429,0.439439439439,0.584584584585,0.191191191191,0.502502502503,0.348348348348,0.444444444444,0.466466466466,0.471471471471,0.641641641642,0.550550550551,0.454454454454,0.591591591592
T1895,0.441441441441,0.425425425425,0.508508508509,0.482482482482,0.512512512513,0.481481481481,0.403403403403,0.437437437437,0.402402402402,0.481481481481,0.483483483483,0.376376376376,0.429429429429,0.51951951952,0.487487487487,0.527527527528,0.506506506507,0.477477477477,0.429429429429
T1896,0.436436436436,0.501501501502,0.521521521522,0.56956956957,0.531531531532,0.486486486486,0.528528528529,0.444444444444,0.476476476476,0.435435435435,0.413413413413,0.369369369369,0.531531531532,0.535535535536,0.498498498498,0.443443443443,0.358358358358,0.474474474474,0.491491491491
T1897,0.518518518519,0.551551551552,0.533533533534,0.522522522523,0.452452452452,0.486486486486,0.622622622623,0.505505505506,0.565565565566,0.564564564565,0.439439439439,0.538538538539,0.592592592593,0.472472472472,0.495495495495,0.435435435435,0.396396396396,0.484484484484,0.578578578579
T1898,0.439439439439,0.521521521522,0.538538538539,0.573573573574,0.561561561562,0.489489489489,0.586586586587,0.444444444444,0.458458458458,0.493493493493,0.4004004004,0.404404404404,0.565565565566,0.550550550551,0.500500500501,0.397397397397,0.333333333333,0.478478478478,0.479479479479
T1899,0.433433433433,0.546546546547,0.428428428428,0.556556556557,0.334334334334,0.467467467467,0.628628628629,0.439439439439,0.684684684685,0.269269269269,0.517517517518,0.602602602603,0.591591591592,0.42042042042,0.463463463463,0.58958958959,0.574574574575,0.454454454454,0.674674674675
T1900,0.508508508509,0.419419419419,0.541541541542,0.534534534535,0.540540540541,0.491491491491,0.381381381381,0.489489489489,0.395395395395,0.577577577578,0.421421421421,0.318318318318,0.419419419419,0.544544544545,0.503503503504,0.475475475475,0.373373373373,0.488488488488,0.429429429429
T1901,0.397397397397,0.498498498498,0.453453453453,0.545545545546,0.497497497497,0.469469469469,0.533533533534,0.413413413413,0.495495495495,0.294294294294,0.491491491491,0.449449449449,0.534534534535,0.507507507508,0.469469469469,0.525525525526,0.51951951952,0.464464464464,0.518518518519
T1902,0.508508508509,0.365365365365,0.48048048048,0.369369369369,0.434434434434,0.476476476476,0.286286286286,0.493493493493,0.374374374374,0.5995995996,0.570570570571,0.499499499499,0.35035035035,0.46046046046,0.479479479479,0.65965965966,0.676676676677,0.485485485485,0.399399399399
T1903,0.52952952953,0.508508508509,0.44044044044,0.551551551552,0.415415415415,0.469469469469,0.563563563564,0.507507507508,0.640640640641,0.398398398398,0.510510510511,0.554554554555,0.536536536537,0.452452452452,0.465465465465,0.55955955956,0.552552552553,0.471471471471,0.614614614615
T1904,0.44044044044,0.419419419419,0.520520520521,0.491491491491,0.362362362362,0.483483483483,0.381381381381,0.444444444444,0.560560560561,0.392392392392,0.51951951952,0.474474474474,0.422422422422,0.405405405405,0.492492492492,0.65965965966,0.586586586587,0.469469469469,0.56956956957
T1905,0.476476476476,0.483483483483,0.483483483483,0.562562562563,0.514514514515,0.477477477477,0.510510510511,0.469469469469,0.497497497497,0.419419419419,0.461461461461,0.399399399399,0.507507507508,0.518518518519,0.479479479479,0.497497497497,0.453453453453,0.473473473473,0.512512512513
T1906,0.57957957958,0.533533533534,0.508508508509,0.568568568569,0.472472472472,0.482482482482,0.607607607608,0.540540540541,0.580580580581,0.578578578579,0.44044044044,0.513513513514,0.588588588589,0.491491491491,0.486486486486,0.434434434434,0.396396396396,0.486486486486,0.570570570571
T1907,0.527527527528,0.317317317317,0.527527527528,0.333333333333,0.435435435435,0.488488488488,0.182182182182,0.506506506507,0.332332332332,0.688688688689,0.553553553554,0.474474474474,0.263263263263,0.458458458458,0.494494494494,0.650650650651,0.655655655656,0.495495495495,0.357357357357
T1908,0.594594594595,0.52952952953,0.477477477477,0.602602602603,0.572572572573,0.476476476476,0.587587587588,0.544544544545,0.520520520521,0.536536536537,0.406406406406,0.389389389389,0.566566566567,0.576576576577,0.478478478478,0.399399399399,0.342342342342,0.482482482482,0.533533533534
T1909,0.552552552553,0.554554554555,0.464464464464,0.547547547548,0.510510510511,0.473473473473,0.628628628629,0.527527527528,0.555555555556,0.501501501502,0.441441441441,0.534534534535,0.615615615616,0.511511511512,0.473473473473,0.424424424424,0.433433433433,0.48048048048,0.544544544545
T1910,0.534534534535,0.570570570571,0.481481481481,0.566566566567,0.491491491491,0.477477477477,0.656656656657,0.516516516517,0.58958958959,0.500500500501,0.435435435435,0.541541541542,0.607607607608,0.507507507508,0.48048048048,0.401401401401,0.391391391391,0.479479479479,0.58958958959
T1911,0.468468468468,0.533533533534,0.418418418418,0.624624624625,0.611611611612,0.464464464464,0.632632632633,0.463463463463,0.467467467467,0.355355355355,0.439439439439,0.351351351351,0.577577577578,0.604604604605,0.46046046046,0.418418418418,0.399399399399,0.467467467467,0.485485485485
T1912,0.585585585586,0.397397397397,0.591591591592,0.621621621622,0.587587587588,0.500500500501,0.327327327327,0.557557557558,0.436436436436,0.620620620621,0.387387387387,0.216216216216,0.373373373373,0.576576576577,0.512512512513,0.47047047047,0.299299299299,0.49049049049,0.455455455455
T1913,0.481481481481,0.4004004004,0.518518518519,0.558558558559,0.458458458458,0.482482482482,0.33033033033,0.474474474474,0.513513513514,0.383383383383,0.487487487487,0.344344344344,0.388388388388,0.477477477477,0.49049049049,0.628628628629,0.515515515516,0.468468468468,0.530530530531
T1914,0.441441441441,0.524524524525,0.448448448448,0.446446446446,0.542542542543,0.468468468468,0.586586586587,0.439439439439,0.4004004004,0.505505505506,0.495495495495,0.565565565566,0.561561561562,0.52952952953,0.468468468468,0.425425425425,0.530530530531,0.479479479479,0.433433433433
T1915,0.538538538539,0.518518518519,0.524524524525,0.550550550551,0.518518518519,0.485485485485,0.577577577578,0.514514514515,0.516516516517,0.554554554555,0.42042042042,0.455455455455,0.558558558559,0.524524524525,0.493493493493,0.417417417417,0.355355355355,0.485485485485,0.518518518519
T1916,0.522522522523,0.442442442442,0.437437437437,0.396396396396,0.596596596597,0.467467467467,0.444444444444,0.496496496496,0.269269269269,0.665665665666,0.513513513514,0.49049049049,0.454454454454,0.587587587588,0.464464464464,0.449449449449,0.565565565566,0.491491491491,0.31031031031
T1917,0.466466466466,0.442442442442,0.453453453453,0.543543543544,0.438438438438,0.47047047047,0.412412412412,0.462462462462,0.544544544545,0.334334334334,0.522522522523,0.417417417417,0.435435435435,0.462462462462,0.47047047047,0.667667667668,0.584584584585,0.462462462462,0.558558558559
T1918,0.437437437437,0.548548548549,0.531531531532,0.371371371371,0.421421421421,0.488488488488,0.593593593594,0.435435435435,0.461461461461,0.643643643644,0.485485485485,0.652652652653,0.573573573574,0.439439439439,0.498498498498,0.407407407407,0.505505505506,0.488488488488,0.483483483483
T1919,0.566566566567,0.461461461461,0.426426426426,0.596596596597,0.511511511512,0.467467467467,0.467467467467,0.522522522523,0.540540540541,0.411411411411,0.494494494494,0.413413413413,0.475475475475,0.511511511512,0.461461461461,0.563563563564,0.515515515516,0.471471471471,0.540540540541
T1920,0.401401401401,0.492492492492,0.55955955956,0.413413413413,0.522522522523,0.494494494494,0.52952952953,0.407407407407,0.342342342342,0.601601601602,0.451451451451,0.505505505506,0.513513513514,0.518518518519,0.497497497497,0.373373373373,0.434434434434,0.491491491491,0.389389389389
T1921,0.513513513514,0.45045045045,0.511511511512,0.4004004004,0.581581581582,0.482482482482,0.453453453453,0.502502502503,0.274274274274,0.713713713714,0.462462462462,0.46046046046,0.464464464464,0.595595595596,0.489489489489,0.374374374374,0.45045045045,0.495495495495,0.308308308308
T1922,0.423423423423,0.520520520521,0.533533533534,0.580580580581,0.439439439439,0.486486486486,0.57957957958,0.426426426426,0.592592592593,0.38038038038,0.449449449449,0.441441441441,0.542542542543,0.466466466466,0.496496496496,0.495495495495,0.409409409409,0.467467467467,0.57957957958
T1923,0.446446446446,0.446446446446,0.443443443443,0.423423423423,0.524524524525,0.47047047047,0.45045045045,0.445445445445,0.348348348348,0.511511511512,0.525525525526,0.49049049049,0.456456456456,0.535535535536,0.468468468468,0.516516516517,0.581581581582,0.48048048048,0.388388388388
T1924,0.399399399399,0.424424424424,0.458458458458,0.493493493493,0.434434434434,0.473473473473,0.387387387387,0.41041041041,0.471471471471,0.336336336336,0.546546546547,0.438438438438,0.42042042042,0.461461461461,0.471471471471,0.63963963964,0.620620620621,0.465465465465,0.49049049049
T1925,0.453453453453,0.526526526527,0.512512512513,0.546546546547,0.423423423423,0.484484484484,0.5995995996,0.453453453453,0.583583583584,0.417417417417,0.462462462462,0.516516516517,0.580580580581,0.454454454454,0.489489489489,0.49049049049,0.45045045045,0.472472472472,0.593593593594
T1926,0.536536536537,0.429429429429,0.506506506507,0.537537537538,0.55955955956,0.482482482482,0.409409409409,0.512512512513,0.428428428428,0.533533533534,0.451451451451,0.352352352352,0.441441441441,0.547547547548,0.488488488488,0.500500500501,0.44044044044,0.482482482482,0.453453453453
T1927,0.435435435435,0.505505505506,0.528528528529,0.60960960961,0.395395395395,0.487487487487,0.547547547548,0.435435435435,0.655655655656,0.301301301301,0.451451451451,0.435435435435,0.545545545546,0.432432432432,0.495495495495,0.557557557558,0.435435435435,0.464464464464,0.63963963964
T1928,0.42042042042,0.499499499499,0.520520520521,0.497497497497,0.479479479479,0.483483483483,0.551551551552,0.421421421421,0.47047047047,0.468468468468,0.467467467467,0.483483483483,0.526526526527,0.497497497497,0.493493493493,0.465465465465,0.462462462462,0.476476476476,0.488488488488
T1929,0.506506506507,0.499499499499,0.421421421421,0.567567567568,0.564564564565,0.466466466466,0.538538538539,0.491491491491,0.469469469469,0.4004004004,0.465465465465,0.401401401401,0.533533533534,0.561561561562,0.464464464464,0.478478478478,0.463463463463,0.471471471471,0.489489489489
T1930,0.505505505506,0.451451451451,0.424424424424,0.615615615616,0.495495495495,0.464464464464,0.448448448448,0.493493493493,0.553553553554,0.275275275275,0.496496496496,0.365365365365,0.462462462462,0.507507507508,0.461461461461,0.631631631632,0.53953953954,0.459459459459,0.568568568569
T1931,0.478478478478,0.452452452452,0.512512512513,0.401401401401,0.351351351351,0.482482482482,0.452452452452,0.471471471471,0.525525525526,0.543543543544,0.532532532533,0.615615615616,0.463463463463,0.41041041041,0.49049049049,0.588588588589,0.587587587588,0.483483483483,0.527527527528
T1932,0.385385385385,0.452452452452,0.475475475475,0.594594594595,0.587587587588,0.475475475475,0.454454454454,0.382382382382,0.407407407407,0.316316316316,0.444444444444,0.259259259259,0.466466466466,0.587587587588,0.477477477477,0.50950950951,0.432432432432,0.461461461461,0.444444444444
T1933,0.556556556557,0.424424424424,0.46046046046,0.429429429429,0.541541541542,0.472472472472,0.4004004004,0.520520520521,0.33033033033,0.625625625626,0.513513513514,0.471471471471,0.416416416416,0.528528528529,0.472472472472,0.517517517518,0.565565565566,0.49049049049,0.384384384384
T1934,0.513513513514,0.536536536537,0.563563563564,0.541541541542,0.448448448448,0.489489489489,0.602602602603,0.496496496496,0.58958958959,0.544544544545,0.417417417417,0.501501501502,0.568568568569,0.47047047047,0.507507507508,0.442442442442,0.39039039039,0.483483483483,0.596596596597
T1935,0.530530530531,0.503503503504,0.455455455455,0.419419419419,0.51951951952,0.471471471471,0.544544544545,0.505505505506,0.391391391391,0.647647647648,0.505505505506,0.598598598599,0.530530530531,0.531531531532,0.469469469469,0.441441441441,0.531531531532,0.488488488488,0.434434434434
T1936,0.426426426426,0.445445445445,0.48048048048,0.561561561562,0.412412412412,0.476476476476,0.429429429429,0.433433433433,0.583583583584,0.28028028028,0.515515515516,0.424424424424,0.456456456456,0.428428428428,0.479479479479,0.667667667668,0.575575575576,0.459459459459,0.615615615616
T1937,0.563563563564,0.512512512513,0.555555555556,0.415415415415,0.566566566567,0.491491491491,0.555555555556,0.526526526527,0.361361361361,0.811811811812,0.409409409409,0.517517517518,0.535535535536,0.54954954955,0.500500500501,0.297297297297,0.352352352352,0.508508508509,0.377377377377
T1938,0.467467467467,0.486486486486,0.551551551552,0.304304304304,0.576576576577,0.489489489489,0.510510510511,0.465465465465,0.191191191191,0.77977977978,0.466466466466,0.60960960961,0.502502502503,0.556556556557,0.499499499499,0.328328328328,0.467467467467,0.510510510511,0.245245245245
T1939,0.553553553554,0.431431431431,0.452452452452,0.425425425425,0.494494494494,0.471471471471,0.386386386386,0.515515515516,0.41041041041,0.598598598599,0.531531531532,0.50950950951,0.422422422422,0.507507507508,0.471471471471,0.563563563564,0.591591591592,0.488488488488,0.422422422422
T1940,0.455455455455,0.592592592593,0.434434434434,0.533533533534,0.399399399399,0.467467467467,0.671671671672,0.456456456456,0.637637637638,0.359359359359,0.500500500501,0.623623623624,0.61961961962,0.439439439439,0.466466466466,0.507507507508,0.548548548549,0.464464464464,0.646646646647
T1941,0.416416416416,0.51951951952,0.544544544545,0.593593593594,0.401401401401,0.488488488488,0.585585585586,0.425425425425,0.732732732733,0.275275275275,0.431431431431,0.425425425425,0.565565565566,0.433433433433,0.500500500501,0.541541541542,0.387387387387,0.46046046046,0.692692692693
T1942,0.520520520521,0.564564564565,0.446446446446,0.419419419419,0.415415415415,0.469469469469,0.643643643644,0.502502502503,0.544544544545,0.54954954955,0.525525525526,0.743743743744,0.58958958959,0.441441441441,0.466466466466,0.476476476476,0.60960960961,0.484484484484,0.545545545546
T1943,0.418418418418,0.527527527528,0.444444444444,0.452452452452,0.515515515516,0.47047047047,0.584584584585,0.437437437437,0.43043043043,0.463463463463,0.502502502503,0.575575575576,0.543543543544,0.505505505506,0.466466466466,0.442442442442,0.542542542543,0.476476476476,0.449449449449
T1944,0.442442442442,0.406406406406,0.594594594595,0.556556556557,0.633633633634,0.492492492492,0.353353353353,0.443443443443,0.36036036036,0.516516516517,0.411411411411,0.164164164164,0.395395395395,0.576576576577,0.506506506507,0.468468468468,0.323323323323,0.48048048048,0.392392392392
T1945,0.477477477477,0.443443443443,0.421421421421,0.57957957958,0.445445445445,0.466466466466,0.424424424424,0.471471471471,0.571571571572,0.275275275275,0.523523523524,0.405405405405,0.447447447447,0.471471471471,0.461461461461,0.662662662663,0.586586586587,0.46046046046,0.556556556557
T1946,0.547547547548,0.46046046046,0.530530530531,0.615615615616,0.505505505506,0.489489489489,0.46046046046,0.533533533534,0.547547547548,0.506506506507,0.427427427427,0.31031031031,0.471471471471,0.506506506507,0.496496496496,0.506506506507,0.385385385385,0.479479479479,0.552552552553
T1947,0.5995995996,0.406406406406,0.428428428428,0.494494494494,0.598598598599,0.463463463463,0.366366366366,0.554554554555,0.36036036036,0.571571571572,0.507507507508,0.365365365365,0.403403403403,0.562562562563,0.46046046046,0.547547547548,0.558558558559,0.486486486486,0.394394394394
T1948,0.584584584585,0.439439439439,0.538538538539,0.489489489489,0.445445445445,0.489489489489,0.409409409409,0.53953953954,0.521521521522,0.640640640641,0.468468468468,0.466466466466,0.43043043043,0.469469469469,0.498498498498,0.533533533534,0.471471471471,0.49049049049,0.537537537538
T1949,0.592592592593,0.556556556557,0.472472472472,0.600600600601,0.598598598599,0.475475475475,0.642642642643,0.551551551552,0.502502502503,0.556556556557,0.41041041041,0.443443443443,0.597597597598,0.587587587588,0.476476476476,0.348348348348,0.347347347347,0.483483483483,0.517517517518
T1950,0.532532532533,0.49049049049,0.515515515516,0.446446446446,0.533533533534,0.484484484484,0.514514514515,0.502502502503,0.38038038038,0.685685685686,0.457457457457,0.518518518519,0.511511511512,0.537537537538,0.488488488488,0.402402402402,0.44044044044,0.493493493493,0.425425425425
T1951,0.47047047047,0.494494494494,0.525525525526,0.522522522523,0.527527527528,0.485485485485,0.532532532533,0.466466466466,0.455455455455,0.513513513514,0.445445445445,0.423423423423,0.515515515516,0.527527527528,0.493493493493,0.442442442442,0.394394394394,0.48048048048,0.477477477477
T1952,0.533533533534,0.525525525526,0.510510510511,0.56956956957,0.442442442442,0.484484484484,0.581581581582,0.514514514515,0.617617617618,0.474474474474,0.446446446446,0.505505505506,0.557557557558,0.458458458458,0.493493493493,0.48048048048,0.423423423423,0.477477477477,0.618618618619
T1953,0.563563563564,0.462462462462,0.413413413413,0.463463463463,0.424424424424,0.465465465465,0.468468468468,0.542542542543,0.537537537538,0.483483483483,0.551551551552,0.604604604605,0.476476476476,0.452452452452,0.461461461461,0.601601601602,0.647647647648,0.477477477477,0.543543543544
T1954,0.483483483483,0.555555555556,0.465465465465,0.534534534535,0.476476476476,0.473473473473,0.650650650651,0.477477477477,0.552552552553,0.444444444444,0.469469469469,0.550550550551,0.596596596597,0.49049049049,0.474474474474,0.454454454454,0.469469469469,0.475475475475,0.573573573574
T1955,0.464464464464,0.403403403403,0.524524524525,0.626626626627,0.459459459459,0.486486486486,0.352352352352,0.462462462462,0.546546546547,0.335335335335,0.461461461461,0.288288288288,0.401401401401,0.481481481481,0.492492492492,0.592592592593,0.457457457457,0.464464464464,0.554554554555
T1956,0.557557557558,0.438438438438,0.557557557558,0.576576576577,0.526526526527,0.492492492492,0.395395395395,0.531531531532,0.506506506507,0.548548548549,0.417417417417,0.292292292292,0.424424424424,0.534534534535,0.501501501502,0.504504504505,0.357357357357,0.483483483483,0.514514514515
T1957,0.44044044044,0.560560560561,0.452452452452,0.541541541542,0.51951951952,0.47047047047,0.652652652653,0.449449449449,0.505505505506,0.403403403403,0.462462462462,0.505505505506,0.603603603604,0.526526526527,0.47047047047,0.431431431431,0.456456456456,0.469469469469,0.515515515516
T1958,0.528528528529,0.541541541542,0.534534534535,0.459459459459,0.554554554555,0.488488488488,0.602602602603,0.510510510511,0.406406406406,0.708708708709,0.423423423423,0.544544544545,0.575575575576,0.53953953954,0.498498498498,0.356356356356,0.361361361361,0.498498498498,0.442442442442
T1959,0.557557557558,0.393393393393,0.493493493493,0.489489489489,0.540540540541,0.479479479479,0.342342342342,0.52952952953,0.387387387387,0.592592592593,0.485485485485,0.364364364364,0.399399399399,0.541541541542,0.483483483483,0.553553553554,0.514514514515,0.486486486486,0.415415415415
T1960,0.54954954955,0.442442442442,0.511511511512,0.457457457457,0.523523523524,0.485485485485,0.427427427427,0.524524524525,0.39039039039,0.661661661662,0.469469469469,0.455455455455,0.445445445445,0.526526526527,0.49049049049,0.47047047047,0.47047047047,0.491491491491,0.426426426426
T1961,0.526526526527,0.581581581582,0.434434434434,0.531531531532,0.575575575576,0.468468468468,0.670670670671,0.508508508509,0.477477477477,0.518518518519,0.459459459459,0.532532532533,0.633633633634,0.557557557558,0.463463463463,0.361361361361,0.44044044044,0.481481481481,0.494494494494
T1962,0.422422422422,0.441441441441,0.467467467467,0.570570570571,0.51951951952,0.474474474474,0.432432432432,0.426426426426,0.459459459459,0.302302302302,0.483483483483,0.302302302302,0.447447447447,0.52952952953,0.475475475475,0.55955955956,0.504504504505,0.464464464464,0.478478478478
T1963,0.463463463463,0.458458458458,0.528528528529,0.382382382382,0.568568568569,0.485485485485,0.461461461461,0.457457457457,0.272272272272,0.684684684685,0.469469469469,0.489489489489,0.471471471471,0.561561561562,0.491491491491,0.392392392392,0.471471471471,0.496496496496,0.313313313313
T1964,0.537537537538,0.512512512513,0.441441441441,0.43043043043,0.521521521522,0.469469469469,0.567567567568,0.520520520521,0.407407407407,0.635635635636,0.501501501502,0.60960960961,0.551551551552,0.520520520521,0.468468468468,0.42042042042,0.544544544545,0.491491491491,0.437437437437
T1965,0.438438438438,0.428428428428,0.540540540541,0.558558558559,0.373373373373,0.487487487487,0.403403403403,0.444444444444,0.58958958959,0.341341341341,0.486486486486,0.403403403403,0.439439439439,0.412412412412,0.501501501502,0.637637637638,0.503503503504,0.467467467467,0.597597597598
T1966,0.402402402402,0.428428428428,0.47047047047,0.590590590591,0.565565565566,0.475475475475,0.419419419419,0.415415415415,0.447447447447,0.272272272272,0.472472472472,0.279279279279,0.435435435435,0.547547547548,0.475475475475,0.568568568569,0.478478478478,0.464464464464,0.465465465465
T1967,0.612612612613,0.530530530531,0.538538538539,0.538538538539,0.448448448448,0.489489489489,0.602602602603,0.558558558559,0.597597597598,0.642642642643,0.419419419419,0.547547547548,0.597597597598,0.472472472472,0.499499499499,0.417417417417,0.335335335335,0.489489489489,0.593593593594
